"work","title","publisher","date","uri","isbn"
"http://data.bnf.fr/ark:/12148/cb37004452n#about","Klimt et la mode","Paris : Éd. Assouline , 1998","1998","https://catalogue.bnf.fr/ark:/12148/cb37004452n","2-84323-054-3"
"http://data.bnf.fr/ark:/12148/cb43875715w#about","Gustav Klimt : Erwartung und Erfüllung, Entwürfde zum Mosaikfries im Palais Stoclet, [Ausstellung, Wien, MAK, Österreichisches Museum für Angewandte Kunst, 21.3-15.7.2012]","Ostfildern : Hatje Cantz , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43875715w","3775733051"
"http://data.bnf.fr/ark:/12148/cb43875715w#about","Gustav Klimt : Erwartung und Erfüllung, Entwürfde zum Mosaikfries im Palais Stoclet, [Ausstellung, Wien, MAK, Österreichisches Museum für Angewandte Kunst, 21.3-15.7.2012]","Ostfildern : Hatje Cantz , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43875715w","9783775733052"
"http://data.bnf.fr/ark:/12148/cb472430726#about","Klimt e l'arte italiana : [mostra, Museo d'arte moderna e contemporanea di Trento e Rovereto, MART, Rovereto, march 16 - june 18, 2023]","Cinisello Balsamo, Milano : Silvana editoriale","2023","https://catalogue.bnf.fr/ark:/12148/cb472430726","8836654703"
"http://data.bnf.fr/ark:/12148/cb472430726#about","Klimt e l'arte italiana : [mostra, Museo d'arte moderna e contemporanea di Trento e Rovereto, MART, Rovereto, march 16 - june 18, 2023]","Cinisello Balsamo, Milano : Silvana editoriale","2023","https://catalogue.bnf.fr/ark:/12148/cb472430726","9788836654703"
"http://data.bnf.fr/ark:/12148/cb35624073p#about","Gustav Klimt : der Beethovenfries, Geschichte, Funktion und Bedeutung","Salzburg : Residenz Verlag , cop. 1977","1977","https://catalogue.bnf.fr/ark:/12148/cb35624073p","3-7017-0175-X"
"http://data.bnf.fr/ark:/12148/cb36989698s#about","Gustav Klimt","Köln : Taschen , cop. 1992","1992","https://catalogue.bnf.fr/ark:/12148/cb36989698s","3-8228-9337-4"
"http://data.bnf.fr/ark:/12148/cb37002714f#about","Gustav Klimt, 1862-1918 : le monde à l'apparence féminine","Köln ; Lisboa ; Paris [etc.] : Taschen , 1998","1998","https://catalogue.bnf.fr/ark:/12148/cb37002714f","3-8228-7345-4"
"http://data.bnf.fr/ark:/12148/cb391286552#about","Die Welt von Klimt, Schiele und Kokoschka : Sammler und Mäzene","Köln : DuMont , 2003","2003","https://catalogue.bnf.fr/ark:/12148/cb391286552","3-8321-7258-0"
"http://data.bnf.fr/ark:/12148/cb374712217#about","Gustav Klimt : painter of women","Munich ; New York : Prestel , cop. 1994","1994","https://catalogue.bnf.fr/ark:/12148/cb374712217","3-7913-1428-9"
"http://data.bnf.fr/ark:/12148/cb37473849r#about","Körper, Eros und Tod : Gustav Klimt im Kontext der Ästhetik des Fin de Siècle","Essen : Verl. die Blaue Eule , cop. 1995","1995","https://catalogue.bnf.fr/ark:/12148/cb37473849r","3-89206-654-X"
"http://data.bnf.fr/ark:/12148/cb37473840n#about","Die weibliche und die männliche Linie : das imaginäre Geschlecht der modernen Kunst von Klimt bis Mondrian","Berlin : D. Reimer Verl. , cop. 1993","1993","https://catalogue.bnf.fr/ark:/12148/cb37473840n","3-496-01108-4"
"http://data.bnf.fr/ark:/12148/cb445206557#about","Au temps de Klimt : la sécession à Vienne, [exposition, Paris, Pinacothèque de Paris, 12 février-21 juin 2015]","Milan : 24 Ore cultura ; Paris : Pinacothèque de Paris , cop. 2015","2015","https://catalogue.bnf.fr/ark:/12148/cb445206557","8866482552"
"http://data.bnf.fr/ark:/12148/cb445206557#about","Au temps de Klimt : la sécession à Vienne, [exposition, Paris, Pinacothèque de Paris, 12 février-21 juin 2015]","Milan : 24 Ore cultura ; Paris : Pinacothèque de Paris , cop. 2015","2015","https://catalogue.bnf.fr/ark:/12148/cb445206557","9788866482550"
"http://data.bnf.fr/ark:/12148/cb43876010g#about","Klimt persönlich : Bilder, Briefe, Einblicke, [Jubiläumsausstellung, 24.02.2012 - 27.08.2012 im Leopold Museum, Wien]","Wien : Brandtstätter , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43876010g","385033628X"
"http://data.bnf.fr/ark:/12148/cb43876010g#about","Klimt persönlich : Bilder, Briefe, Einblicke, [Jubiläumsausstellung, 24.02.2012 - 27.08.2012 im Leopold Museum, Wien]","Wien : Brandtstätter , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43876010g","3850336573"
"http://data.bnf.fr/ark:/12148/cb43876010g#about","Klimt persönlich : Bilder, Briefe, Einblicke, [Jubiläumsausstellung, 24.02.2012 - 27.08.2012 im Leopold Museum, Wien]","Wien : Brandtstätter , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43876010g","9783850336284"
"http://data.bnf.fr/ark:/12148/cb43876010g#about","Klimt persönlich : Bilder, Briefe, Einblicke, [Jubiläumsausstellung, 24.02.2012 - 27.08.2012 im Leopold Museum, Wien]","Wien : Brandtstätter , cop. 2012","2012","https://catalogue.bnf.fr/ark:/12148/cb43876010g","9783850336574"
"http://data.bnf.fr/ark:/12148/cb37692547r#about","Klimt : femmes","Paris : Hazan , 2001","2001","https://catalogue.bnf.fr/ark:/12148/cb37692547r","2-85025-813-X"
"http://data.bnf.fr/ark:/12148/cb39102836g#about","L'età postimpressionista : scienza, soggettività e simbolo da Seurat a Klimt","Napoli : Liguori , 2003","2003","https://catalogue.bnf.fr/ark:/12148/cb39102836g","88-207-3500-8"
"http://data.bnf.fr/ark:/12148/cb40181172p#about","Rêves dorés de Gustave Klimt...","[Paris] : Palette , DL 2005","2005","https://catalogue.bnf.fr/ark:/12148/cb40181172p","2-915710-21-X"
"http://data.bnf.fr/ark:/12148/cb40941041p#about","Schiele, Klimt, Kokoschka e gli amici viennesi : [mostra, Roverto, Museo di arte moderna e contemporanea di Trento e Roverto, 7 ottobre 2006 - 8 gennaio 2007]","Milano : Skira ; Trento : MART, Museo di arte moderna e contemporanea di Trento e Roverto , cop. 2006","2006","https://catalogue.bnf.fr/ark:/12148/cb40941041p","88-7624-950-8"
"http://data.bnf.fr/ark:/12148/cb40930021m#about","Toorop-Klimt : Toorop in Wenen, inspiratie voor Klimt, [tentoonstelling, Gemeentemuseum, Den Haag, 7 oktober 2006 t/m 7 januari 2007]","Zwolle : Waanders , cop. 2006","2006","https://catalogue.bnf.fr/ark:/12148/cb40930021m","90-400-8263-4"
"http://data.bnf.fr/ark:/12148/cb40930021m#about","Toorop-Klimt : Toorop in Wenen, inspiratie voor Klimt, [tentoonstelling, Gemeentemuseum, Den Haag, 7 oktober 2006 t/m 7 januari 2007]","Zwolle : Waanders , cop. 2006","2006","https://catalogue.bnf.fr/ark:/12148/cb40930021m","978-90-400-8263-4"
"http://data.bnf.fr/ark:/12148/cb34976891q#about","Klimt","Paris : Flammarion , 1987","1987","https://catalogue.bnf.fr/ark:/12148/cb34976891q","2-08-011526-X"
"http://data.bnf.fr/ark:/12148/cb35076697t#about","Gustav Klimt : 25 chefs-d'oeuvre","Paris : Nathan , cop. 1989","1989","https://catalogue.bnf.fr/ark:/12148/cb35076697t","2-09-240046-0"
"http://data.bnf.fr/ark:/12148/cb35847840d#about","Klimt : 1862-1918","Paris : Cercle d'art , 1996","1996","https://catalogue.bnf.fr/ark:/12148/cb35847840d","2-7022-0469-4"
"http://data.bnf.fr/ark:/12148/cb38950374f#about","Peintres de Vienne : de la Sécession à l'expressionnisme, Klimt, Kokoschka, Schiele, Gerstl, Boeckl..., Musée de Lodève, 13 juillet - 3 novembre 2002","Milano : Mazzotta , 2002","2002","https://catalogue.bnf.fr/ark:/12148/cb38950374f","88-202-1567-5"
"http://data.bnf.fr/ark:/12148/cb374927171#about","Gustav Klimt, Oskar Kokoschka, Egon Schiele : Zeichnungen und Aquarelle, [Ausstellung, Pfalzgalerie, Kaiserslautern, 1. September bis 14. Oktober 1984]","Kaiserslautern : Pfalzgalerie , 1984","1984","https://catalogue.bnf.fr/ark:/12148/cb374927171","88-202-0586-6"
"http://data.bnf.fr/ark:/12148/cb374712159#about","Gustav Klimt : von der Zeichnung zum Bild, mit 370 Abbildungen","Wien : C. Brandstätter , cop. 1992","1992","https://catalogue.bnf.fr/ark:/12148/cb374712159","3-85447-369-9"
"http://data.bnf.fr/ark:/12148/cb34869420f#about","Gustav Klimt : vingt dessins, [Paris, Galerie Berggruen, 1984]","Paris : Berggruen , 1984","1984","https://catalogue.bnf.fr/ark:/12148/cb34869420f","2-904772-05-7"
"http://data.bnf.fr/ark:/12148/cb40020717j#about","Vienne 1900 : Klimt, Schiele, Moser, Kokoschka, [exposition], Galerie nationales du Grand Palais, Paris, 3 octobre 2005-23 janvier 2006","Paris : Réunion des musées nationaux , impr. 2005","2005","https://catalogue.bnf.fr/ark:/12148/cb40020717j","2-7118-4924-4"
"http://data.bnf.fr/ark:/12148/cb369677029#about","Gustav Klimt, 1862-1918 : le monde à l'apparence féminine","Köln ; Lisboa ; Paris [etc.] : Taschen , cop. 1997","1997","https://catalogue.bnf.fr/ark:/12148/cb369677029","3-8228-8369-7"
"http://data.bnf.fr/ark:/12148/cb37201459p#about","Gustav Klimt","Paris : La Martinière , 2000","2000","https://catalogue.bnf.fr/ark:/12148/cb37201459p","2-7324-2641-5"
"http://data.bnf.fr/ark:/12148/cb453876100#about","Les grands artistes : une boîte magique pour apprendre à jouer avec l'art !, Léonard de Vinci, Caravage, cubisme, Claude Monet, Gustav Klimt, Vincent Van Gogh, surréalisme, Vassily Kandinsky, futurisme, pop art","[Paris] : Citadelles jeunesse , cop. 2017","2017","https://catalogue.bnf.fr/ark:/12148/cb453876100","978-2-85088-727-7"
"http://data.bnf.fr/ark:/12148/cb39159300t#about","Le chat de Gustav Klimt","Paris : Grasset jeunesse , 2004","2004","https://catalogue.bnf.fr/ark:/12148/cb39159300t","2-246-66701-1"
"http://data.bnf.fr/ark:/12148/cb41117974q#about","Gustav Klimt : l'or de la séduction","Paris : Gründ , DL 2007","2007","https://catalogue.bnf.fr/ark:/12148/cb41117974q","978-2-7000-1695-6"
"http://data.bnf.fr/ark:/12148/cb45245743r#about","Gustav Klimt","Paris : Éditions Place des Victoires , [2016]","2016","https://catalogue.bnf.fr/ark:/12148/cb45245743r","978-2-8099-1429-0"
"http://data.bnf.fr/ark:/12148/cb434041522#about","Vi presento Klimt","Milan : Ed. Arka , 2005","2004","https://catalogue.bnf.fr/ark:/12148/cb434041522","978-88-8072-141-3"
"http://data.bnf.fr/ark:/12148/cb40961637h#about","Gustav Klimt","New York ; [Paris] : Parkstone international , cop. 2006","2006","https://catalogue.bnf.fr/ark:/12148/cb40961637h","1-85995-066-3"
"http://data.bnf.fr/ark:/12148/cb40961637h#about","Gustav Klimt","New York ; [Paris] : Parkstone international , cop. 2006","2006","https://catalogue.bnf.fr/ark:/12148/cb40961637h","978-1-85995-066-1"
"http://data.bnf.fr/ark:/12148/cb435739937#about","Gustav Klimt : la beauté viennoise","Évreux : Éd. Atlas , impr. 2011","2011","https://catalogue.bnf.fr/ark:/12148/cb435739937","978-2-7312-4782-4"
"http://data.bnf.fr/ark:/12148/cb410220653#about","Gustav Klimt : l'oro della seduzione","Firenze : Giunti , 2007","2007","https://catalogue.bnf.fr/ark:/12148/cb410220653","88-090-4772-9"
"http://data.bnf.fr/ark:/12148/cb46589479c#about","Gustav Klimt : Créez votre propre chef-d'oeuvre, [Album à colorier]","Paris : Larousse , 2019","2019","https://catalogue.bnf.fr/ark:/12148/cb46589479c","978-2-03-596928-6"
"http://data.bnf.fr/ark:/12148/cb425359467#about","Klimt : 1862-1918","New York ; [Paris] : Parkstone international , cop. 2011","2011","https://catalogue.bnf.fr/ark:/12148/cb425359467","978-1-906981-19-8"
"http://data.bnf.fr/ark:/12148/cb42535380r#about","Gustav Klimt","New York ; [Paris] : Parkstone international , cop. 2011","2011","https://catalogue.bnf.fr/ark:/12148/cb42535380r","978-1-84484-905-5"
"http://data.bnf.fr/ark:/12148/cb45106102r#about","Cahier de coloriages : Gustav Klimt le fondateur de la sécession viennoise, [album à colorier]","Paris : Chêne , 2016","2016","https://catalogue.bnf.fr/ark:/12148/cb45106102r","978-2-8123-1396-7"
"http://data.bnf.fr/ark:/12148/cb451061184#about","Cahier de coloriages : Gustav Klimt le fondateur de la Sécession viennoise, [album à colorier]","Vanves : Chêne , 2016","2016","https://catalogue.bnf.fr/ark:/12148/cb451061184","978-2-8123-1364-6"
"http://data.bnf.fr/ark:/12148/cb469286883#about","Portfolio Gustav Klimt : 9 peintures, [Portfolio de reproductions]","Paris : Nouvelles éditions Scala , 2020","2020","https://catalogue.bnf.fr/ark:/12148/cb469286883","978-2-35988-249-0"
"http://data.bnf.fr/ark:/12148/cb43750898w#about","Gustav Klimt, ""Les trois âges de la femme""","[Paris] : ""Le Monde"" ; Florence : E-ducation.it , cop. 2013","2013","https://catalogue.bnf.fr/ark:/12148/cb43750898w","978-2-36156-130-7"
"http://data.bnf.fr/ark:/12148/cb43750898w#about","Gustav Klimt, ""Les trois âges de la femme""","[Paris] : ""Le Monde"" ; Florence : E-ducation.it , cop. 2013","2013","https://catalogue.bnf.fr/ark:/12148/cb43750898w","978-2-36156-138-3"
"http://data.bnf.fr/ark:/12148/cb45498698v#about","Gustav Klimt : une immersion dans l'art et la musique, Atelier des lumières, Paris, une réalisation Gianfranco Iannuzzi, Renato Gatto, Massimiliano Siccardi","Issy-les-Moulineaux : ""Beaux-arts"" éditions , DL 2018","2018","https://catalogue.bnf.fr/ark:/12148/cb45498698v","979-10-204-0440-4"
"http://data.bnf.fr/ark:/12148/cb45736237b#about","Gustav Klimt : dessins & peintures","Köln ; [Paris] : Taschen","2019","https://catalogue.bnf.fr/ark:/12148/cb45736237b","978-3-8365-6289-8"
"http://data.bnf.fr/ark:/12148/cb47005821t#about","Élina : je vais sur le pot, je découvre un peintre, Gustav Klimt","[Paris] : les Éditions Sydney Laurent , 2022","2022","https://catalogue.bnf.fr/ark:/12148/cb47005821t","979-10-326-4978-7"
"http://data.bnf.fr/ark:/12148/cb473826222#about","Berta Zuckerkandl : de Klimt à Rodin, une salonnière et critique d'art entre Vienne et Paris","Rennes : Presses universitaires de Rennes , DL 2023","2023","https://catalogue.bnf.fr/ark:/12148/cb473826222","978-2-7535-9239-1"
